X,Y,Temp_Num,Temp_Exact
0.000000,12.812500,0.000000,0.000000
0.000000,12.968750,0.000000,0.000000
0.000000,13.125000,0.000000,0.000000
0.000000,13.281250,0.000000,0.000000
0.000000,13.437500,0.000000,0.000000
0.000000,13.593750,0.000000,0.000000
0.000000,13.750000,0.000000,0.000000
0.000000,13.906250,0.000000,0.000000
0.000000,14.062500,0.000000,0.000000
0.000000,14.218750,0.000000,0.000000
0.000000,14.375000,0.000000,0.000000
0.000000,14.531250,0.000000,0.000000
0.000000,14.687500,0.000000,0.000000
0.000000,14.843750,0.000000,0.000000
0.000000,15.000000,0.000000,0.000000
0.000000,15.156250,0.000000,0.000000
0.000000,15.312500,0.000000,0.000000
0.000000,15.468750,0.000000,0.000000
0.000000,15.625000,0.000000,0.000000
0.000000,15.781250,0.000000,0.000000
0.000000,15.937500,0.000000,0.000000
0.000000,16.093750,0.000000,0.000000
0.000000,16.250000,0.000000,0.000000
0.000000,16.406250,0.000000,0.000000
0.000000,16.562500,0.000000,0.000000
0.000000,16.718750,0.000000,0.000000
0.000000,16.875000,0.000000,0.000000
0.000000,17.031250,0.000000,0.000000
0.000000,17.187500,0.000000,0.000000
0.000000,17.343750,0.000000,0.000000
0.000000,17.500000,0.000000,0.000000
0.000000,17.656250,0.000000,0.000000
0.000000,17.812500,0.000000,0.000000
0.000000,17.968750,0.000000,0.000000
0.000000,18.125000,0.000000,0.000000
0.000000,18.281250,0.000000,0.000000
0.000000,18.437500,0.000000,0.000000
0.000000,18.593750,0.000000,0.000000
0.000000,18.750000,0.000000,0.000000
0.000000,18.906250,0.000000,0.000000
0.000000,19.062500,0.000000,0.000000
0.000000,19.218750,0.000000,0.000000
0.000000,19.375000,0.000000,0.000000
0.000000,19.531250,0.000000,0.000000
0.000000,19.687500,0.000000,0.000000
0.000000,19.843750,0.000000,0.000000
0.000000,20.000000,100.000000,100.000000
0.156250,0.000000,0.000000,0.000000
0.156250,0.156250,0.006678,0.006679
0.156250,0.312500,0.013360,0.013361
0.156250,0.468750,0.020050,0.020053
0.156250,0.625000,0.026753,0.026756
0.156250,0.781250,0.033473,0.033477
0.156250,0.937500,0.040214,0.040219
0.156250,1.093750,0.046981,0.046986
0.156250,1.250000,0.053777,0.053783
0.156250,1.406250,0.060607,0.060613
0.156250,1.562500,0.067475,0.067482
0.156250,1.718750,0.074386,0.074394
0.156250,1.875000,0.081344,0.081353
0.156250,2.031250,0.088353,0.088363
0.156250,2.187500,0.095419,0.095429
0.156250,2.343750,0.102545,0.102555
0.156250,2.500000,0.109736,0.109747
0.156250,2.656250,0.116996,0.117008
0.156250,2.812500,0.124332,0.124344
0.156250,2.968750,0.131746,0.131759
0.156250,3.125000,0.139245,0.139258
0.156250,3.281250,0.146832,0.146846
0.156250,3.437500,0.154514,0.154528
0.156250,3.593750,0.162294,0.162309
0.156250,3.750000,0.170179,0.170195
0.156250,3.906250,0.178174,0.178190
0.156250,4.062500,0.186284,0.186300
0.156250,4.218750,0.194514,0.194530
0.156250,4.375000,0.202870,0.202887
0.156250,4.531250,0.211358,0.211375
0.156250,4.687500,0.219984,0.220001
0.156250,4.843750,0.228753,0.228771
0.156250,5.000000,0.237673,0.237691
0.156250,5.156250,0.246749,0.246767
0.156250,5.312500,0.255987,0.256005
0.156250,5.468750,0.265396,0.265413
0.156250,5.625000,0.274980,0.274998
0.156250,5.781250,0.284748,0.284765
0.156250,5.937500,0.294706,0.294724
0.156250,6.093750,0.304863,0.304880
0.156250,6.250000,0.315226,0.315243
0.156250,6.406250,0.325803,0.325819
0.156250,6.562500,0.336602,0.336618
0.156250,6.718750,0.347631,0.347647
0.156250,6.875000,0.358901,0.358916
0.156250,7.031250,0.370419,0.370433
0.156250,7.187500,0.382195,0.382209
0.156250,7.343750,0.394240,0.394253
0.156250,7.500000,0.406563,0.406575
0.156250,7.656250,0.419176,0.419187
0.156250,7.812500,0.432088,0.432098
0.156250,7.968750,0.445313,0.445322
0.156250,8.125000,0.458862,0.458869
0.156250,8.281250,0.472747,0.472753
0.156250,8.437500,0.486982,0.486986
0.156250,8.593750,0.501581,0.501583
0.156250,8.750000,0.516558,0.516558
0.156250,8.906250,0.531928,0.531927
0.156250,9.062500,0.547708,0.547704
0.156250,9.218750,0.563913,0.563907
0.156250,9.375000,0.580562,0.580554
0.156250,9.531250,0.597674,0.597662
0.156250,9.687500,0.615267,0.615252
0.156250,9.843750,0.633362,0.633345
0.156250,10.000000,0.651982,0.651961
0.156250,10.156250,0.671149,0.671124
0.156250,10.312500,0.690889,0.690860
0.156250,10.468750,0.711226,0.711192
0.156250,10.625000,0.732188,0.732150
0.156250,10.781250,0.753805,0.753762
0.156250,10.937500,0.776109,0.776060
0.156250,11.093750,0.799132,0.799078
0.156250,11.250000,0.822910,0.822850
0.156250,11.406250,0.847482,0.847414
0.156250,11.562500,0.872888,0.872813
0.156250,11.718750,0.899172,0.899089
0.156250,11.875000,0.926381,0.926290
0.156250,12.031250,0.954566,0.954465
0.156250,12.187500,0.983782,0.983671
0.156250,12.343750,1.014087,1.013965
0.156250,12.500000,1.045546,1.045413
0.156250,12.656250,1.078228,1.078082
0.156250,12.812500,1.112207,1.112047
0.156250,12.968750,1.147567,1.147392
0.156250,13.125000,1.184396,1.184204
0.156250,13.281250,1.222791,1.222581
0.156250,13.437500,1.262859,1.262629
0.156250,13.593750,1.304717,1.304465
0.156250,13.750000,1.348494,1.348217
0.156250,13.906250,1.394331,1.394027
0.156250,14.062500,1.442385,1.442052
0.156250,14.218750,1.492830,1.492464
0.156250,14.375000,1.545858,1.545456
0.156250,14.531250,1.601685,1.601241
0.156250,14.687500,1.660550,1.660061
0.156250,14.843750,1.722723,1.722183
0.156250,15.000000,1.788507,1.787909
0.156250,15.156250,1.858244,1.857581
0.156250,15.312500,1.932322,1.931585
0.156250,15.468750,2.011183,2.010360
0.156250,15.625000,2.095330,2.094410
0.156250,15.781250,2.185344,2.184312
0.156250,15.937500,2.281893,2.280731
0.156250,16.093750,2.385752,2.384440
0.156250,16.250000,2.497828,2.496339
0.156250,16.406250,2.619183,2.617485
0.156250,16.562500,2.751073,2.749127
0.156250,16.718750,2.894994,2.892752
0.156250,16.875000,3.052742,3.050142
0.156250,17.031250,3.226491,3.223453
0.156250,17.187500,3.418896,3.415320
0.156250,17.343750,3.633241,3.628993
0.156250,17.500000,3.873628,3.868533
0.156250,17.656250,4.145254,4.139073
0.156250,17.812500,4.454801,4.447206
0.156250,17.968750,4.811006,4.801536
0.156250,18.125000,5.225516,5.213506
0.156250,18.281250,5.714209,5.698674
0.156250,18.437500,6.299304,6.278731
0.156250,18.593750,7.012864,6.984851
0.156250,18.750000,7.902919,7.863467
0.156250,18.906250,9.044725,8.986838
0.156250,19.062500,10.562982,10.473705
0.156250,19.218750,12.679237,12.533219
0.156250,19.375000,15.822833,15.568794
0.156250,19.531250,20.918878,20.459272
0.156250,19.687500,30.221369,29.459379
0.156250,19.843750,49.993320,49.700941
0.156250,20.000000,100.000000,100.000000
0.312500,0.000000,0.000000,0.000000
0.312500,0.156250,0.013351,0.013353
0.312500,0.312500,0.026711,0.026714
0.312500,0.468750,0.040088,0.040093
0.312500,0.625000,0.053490,0.053496
0.312500,0.781250,0.066926,0.066933
0.312500,0.937500,0.080403,0.080412
0.312500,1.093750,0.093932,0.093942
0.312500,1.250000,0.107520,0.107532
0.312500,1.406250,0.121175,0.121189
0.312500,1.562500,0.134907,0.134922
0.312500,1.718750,0.148725,0.148741
0.312500,1.875000,0.162636,0.162654
0.312500,2.031250,0.176651,0.176669
0.312500,2.187500,0.190777,0.190797
0.312500,2.343750,0.205024,0.205045
0.312500,2.500000,0.219401,0.219424
0.312500,2.656250,0.233918,0.233942
0.312500,2.812500,0.248584,0.248609
0.312500,2.968750,0.263408,0.263434
0.312500,3.125000,0.278400,0.278427
0.312500,3.281250,0.293570,0.293598
0.312500,3.437500,0.308928,0.308957
0.312500,3.593750,0.324485,0.324515
0.312500,3.750000,0.340249,0.340280
0.312500,3.906250,0.356233,0.356265
0.312500,4.062500,0.372447,0.372479
0.312500,4.218750,0.388901,0.388934
0.312500,4.375000,0.405608,0.405642
0.312500,4.531250,0.422578,0.422612
0.312500,4.687500,0.439824,0.439859
0.312500,4.843750,0.457357,0.457392
0.312500,5.000000,0.475190,0.475225
0.312500,5.156250,0.493335,0.493370
0.312500,5.312500,0.511806,0.511841
0.312500,5.468750,0.530615,0.530650
0.312500,5.625000,0.549777,0.549812
0.312500,5.781250,0.569305,0.569340
0.312500,5.937500,0.589215,0.589250
0.312500,6.093750,0.609521,0.609555
0.312500,6.250000,0.630238,0.630272
0.312500,6.406250,0.651383,0.651416
0.312500,6.562500,0.672973,0.673005
0.312500,6.718750,0.695023,0.695054
0.312500,6.875000,0.717553,0.717583
0.312500,7.031250,0.740579,0.740608
0.312500,7.187500,0.764123,0.764150
0.312500,7.343750,0.788202,0.788228
0.312500,7.500000,0.812838,0.812862
0.312500,7.656250,0.838051,0.838073
0.312500,7.812500,0.863865,0.863885
0.312500,7.968750,0.890302,0.890320
0.312500,8.125000,0.917387,0.917402
0.312500,8.281250,0.945144,0.945156
0.312500,8.437500,0.973601,0.973609
0.312500,8.593750,1.002784,1.002789
0.312500,8.750000,1.032723,1.032724
0.312500,8.906250,1.063447,1.063444
0.312500,9.062500,1.094989,1.094982
0.312500,9.218750,1.127383,1.127371
0.312500,9.375000,1.160663,1.160646
0.312500,9.531250,1.194866,1.194843
0.312500,9.687500,1.230031,1.230003
0.312500,9.843750,1.266201,1.266166
0.312500,10.000000,1.303417,1.303375
0.312500,10.156250,1.341727,1.341678
0.312500,10.312500,1.381179,1.381122
0.312500,10.468750,1.421826,1.421759
0.312500,10.625000,1.463721,1.463646
0.312500,10.781250,1.506925,1.506839
0.312500,10.937500,1.551498,1.551402
0.312500,11.093750,1.597509,1.597401
0.312500,11.250000,1.645027,1.644907
0.312500,11.406250,1.694129,1.693996
0.312500,11.562500,1.744897,1.744749
0.312500,11.718750,1.797418,1.797254
0.312500,11.875000,1.851786,1.851605
0.312500,12.031250,1.908101,1.907902
0.312500,12.187500,1.966473,1.966254
0.312500,12.343750,2.027020,2.026779
0.312500,12.500000,2.089869,2.089604
0.312500,12.656250,2.155157,2.154867
0.312500,12.812500,2.223035,2.222717
0.312500,12.968750,2.293665,2.293317
0.312500,13.125000,2.367225,2.366844
0.312500,13.281250,2.443909,2.443491
0.312500,13.437500,2.523928,2.523471
0.312500,13.593750,2.607516,2.607015
0.312500,13.750000,2.694927,2.694379
0.312500,13.906250,2.786445,2.785843
0.312500,14.062500,2.882379,2.881720
0.312500,14.218750,2.983076,2.982351
0.312500,14.375000,3.088918,3.088121
0.312500,14.531250,3.200331,3.199454
0.312500,14.687500,3.317792,3.316825
0.312500,14.843750,3.441835,3.440768
0.312500,15.000000,3.573061,3.571880
0.312500,15.156250,3.712148,3.710838
0.312500,15.312500,3.859863,3.858408
0.312500,15.468750,4.017079,4.015458
0.312500,15.625000,4.184794,4.182984
0.312500,15.781250,4.364153,4.362125
0.312500,15.937500,4.556474,4.554195
0.312500,16.093750,4.763288,4.760716
0.312500,16.250000,4.986377,4.983462
0.312500,16.406250,5.227830,5.224513
0.312500,16.562500,5.490114,5.486321
0.312500,16.718750,5.776162,5.771801
0.312500,16.875000,6.089485,6.084441
0.312500,17.031250,6.434325,6.428452
0.312500,17.187500,6.815853,6.808966
0.312500,17.343750,7.240440,7.232297
0.312500,17.500000,7.716016,7.706302
0.312500,17.656250,8.252587,8.240881
0.312500,17.812500,8.862944,8.848677
0.312500,17.968750,9.563707,9.546098
0.312500,18.125000,10.376849,10.354805
0.312500,18.281250,11.332018,11.303974
0.312500,18.437500,12.470140,12.433822
0.312500,18.593750,13.849235,13.801263
0.312500,18.750000,15.554087,15.489371
0.312500,18.906250,17.712998,17.623871
0.312500,19.062500,20.527968,20.403298
0.312500,19.218750,24.331134,24.157136
0.312500,19.375000,29.693215,29.463864
0.312500,19.531250,37.631312,37.399580
0.312500,19.687500,49.973279,50.044959
0.312500,19.843750,69.751909,71.181479
0.312500,20.000000,100.000000,100.000000
0.468750,0.000000,0.000000,0.000000
0.468750,0.156250,0.020017,0.020019
0.468750,0.312500,0.040046,0.040051
0.468750,0.468750,0.060101,0.060107
0.468750,0.625000,0.080193,0.080202
0.468750,0.781250,0.100336,0.100347
0.468750,0.937500,0.120542,0.120555
0.468750,1.093750,0.140824,0.140839
0.468750,1.250000,0.161195,0.161213
0.468750,1.406250,0.181667,0.181687
0.468750,1.562500,0.202255,0.202277
0.468750,1.718750,0.222970,0.222994
0.468750,1.875000,0.243826,0.243852
0.468750,2.031250,0.264836,0.264864
0.468750,2.187500,0.286014,0.286044
0.468750,2.343750,0.307373,0.307405
0.468750,2.500000,0.328928,0.328962
0.468750,2.656250,0.350691,0.350727
0.468750,2.812500,0.372678,0.372715
0.468750,2.968750,0.394902,0.394941
0.468750,3.125000,0.417378,0.417418
0.468750,3.281250,0.440121,0.440163
0.468750,3.437500,0.463145,0.463188
0.468750,3.593750,0.486466,0.486511
0.468750,3.750000,0.510100,0.510146
0.468750,3.906250,0.534062,0.534110
0.468750,4.062500,0.558369,0.558418
0.468750,4.218750,0.583037,0.583087
0.468750,4.375000,0.608083,0.608133
0.468750,4.531250,0.633523,0.633575
0.468750,4.687500,0.659377,0.659429
0.468750,4.843750,0.685661,0.685713
0.468750,5.000000,0.712394,0.712447
0.468750,5.156250,0.739596,0.739649
0.468750,5.312500,0.767285,0.767338
0.468750,5.468750,0.795482,0.795535
0.468750,5.625000,0.824207,0.824260
0.468750,5.781250,0.853481,0.853534
0.468750,5.937500,0.883327,0.883379
0.468750,6.093750,0.913766,0.913818
0.468750,6.250000,0.944823,0.944874
0.468750,6.406250,0.976520,0.976570
0.468750,6.562500,1.008882,1.008931
0.468750,6.718750,1.041936,1.041983
0.468750,6.875000,1.075707,1.075753
0.468750,7.031250,1.110224,1.110267
0.468750,7.187500,1.145514,1.145555
0.468750,7.343750,1.181607,1.181646
0.468750,7.500000,1.218534,1.218570
0.468750,7.656250,1.256327,1.256360
0.468750,7.812500,1.295019,1.295048
0.468750,7.968750,1.334644,1.334670
0.468750,8.125000,1.375240,1.375262
0.468750,8.281250,1.416843,1.416861
0.468750,8.437500,1.459493,1.459506
0.468750,8.593750,1.503231,1.503239
0.468750,8.750000,1.548102,1.548104
0.468750,8.906250,1.594149,1.594145
0.468750,9.062500,1.641420,1.641410
0.468750,9.218750,1.689966,1.689949
0.468750,9.375000,1.739840,1.739815
0.468750,9.531250,1.791096,1.791062
0.468750,9.687500,1.843792,1.843750
0.468750,9.843750,1.897992,1.897940
0.468750,10.000000,1.953759,1.953697
0.468750,10.156250,2.011163,2.011090
0.468750,10.312500,2.070276,2.070191
0.468750,10.468750,2.131177,2.131079
0.468750,10.625000,2.193947,2.193835
0.468750,10.781250,2.258674,2.258547
0.468750,10.937500,2.325451,2.325308
0.468750,11.093750,2.394378,2.394218
0.468750,11.250000,2.465560,2.465382
0.468750,11.406250,2.539112,2.538913
0.468750,11.562500,2.615154,2.614934
0.468750,11.718750,2.693818,2.693575
0.468750,11.875000,2.775243,2.774974
0.468750,12.031250,2.859580,2.859284
0.468750,12.187500,2.946991,2.946666
0.468750,12.343750,3.037652,3.037295
0.468750,12.500000,3.131752,3.131360
0.468750,12.656250,3.229498,3.229068
0.468750,12.812500,3.331111,3.330640
0.468750,12.968750,3.436834,3.436318
0.468750,13.125000,3.546931,3.546367
0.468750,13.281250,3.661691,3.661074
0.468750,13.437500,3.781429,3.780753
0.468750,13.593750,3.906490,3.905750
0.468750,13.750000,4.037255,4.036444
0.468750,13.906250,4.174141,4.173253
0.468750,14.062500,4.317612,4.316638
0.468750,14.218750,4.468178,4.467109
0.468750,14.375000,4.626406,4.625232
0.468750,14.531250,4.792929,4.791637
0.468750,14.687500,4.968452,4.967029
0.468750,14.843750,5.153765,5.152195
0.468750,15.000000,5.349755,5.348020
0.468750,15.156250,5.557423,5.555502
0.468750,15.312500,5.777901,5.775770
0.468750,15.468750,6.012476,6.010106
0.468750,15.625000,6.262615,6.259971
0.468750,15.781250,6.529999,6.527043
0.468750,15.937500,6.816564,6.813248
0.468750,16.093750,7.124550,7.120817
0.468750,16.250000,7.456561,7.452343
0.468750,16.406250,7.815646,7.810860
0.468750,16.562500,8.205392,8.199939
0.468750,16.718750,8.630054,8.623809
0.468750,16.875000,9.094710,9.087520
0.468750,17.031250,9.605470,9.597144
0.468750,17.187500,10.169753,10.160049
0.468750,17.343750,10.796648,10.785262
0.468750,17.500000,11.497411,11.483948
0.468750,17.656250,12.286133,12.270084
0.468750,17.812500,13.180682,13.161380
0.468750,17.968750,14.204028,14.180595
0.468750,18.125000,15.386157,15.357423
0.468750,18.281250,16.766872,16.731282
0.468750,18.437500,18.400005,18.355500
0.468750,18.593750,20.359850,20.303768
0.468750,18.750000,22.751195,22.680317
0.468750,18.906250,25.725211,25.636314
0.468750,19.062500,29.504758,29.396710
0.468750,19.218750,34.424116,34.304056
0.468750,19.375000,40.987580,40.885966
0.468750,19.531250,49.939877,49.934038
0.468750,19.687500,62.288524,62.455801
0.468750,19.843750,79.041039,78.693328
0.468750,20.000000,100.000000,100.000000
0.625000,0.000000,0.000000,0.000000
0.625000,0.156250,0.026669,0.026672
0.625000,0.312500,0.053355,0.053361
0.625000,0.468750,0.080075,0.080084
0.625000,0.625000,0.106845,0.106857
0.625000,0.781250,0.133683,0.133698
0.625000,0.937500,0.160604,0.160622
0.625000,1.093750,0.187627,0.187648
0.625000,1.250000,0.214768,0.214792
0.625000,1.406250,0.242045,0.242071
0.625000,1.562500,0.269474,0.269503
0.625000,1.718750,0.297074,0.297106
0.625000,1.875000,0.324861,0.324896
0.625000,2.031250,0.352854,0.352891
0.625000,2.187500,0.381070,0.381110
0.625000,2.343750,0.409528,0.409570
0.625000,2.500000,0.438245,0.438290
0.625000,2.656250,0.467241,0.467289
0.625000,2.812500,0.496534,0.496584
0.625000,2.968750,0.526144,0.526196
0.625000,3.125000,0.556089,0.556143
0.625000,3.281250,0.586389,0.586445
0.625000,3.437500,0.617065,0.617123
0.625000,3.593750,0.648136,0.648196
0.625000,3.750000,0.679623,0.679685
0.625000,3.906250,0.711547,0.711611
0.625000,4.062500,0.743931,0.743996
0.625000,4.218750,0.776795,0.776861
0.625000,4.375000,0.810162,0.810230
0.625000,4.531250,0.844056,0.844124
0.625000,4.687500,0.878499,0.878568
0.625000,4.843750,0.913516,0.913586
0.625000,5.000000,0.949131,0.949201
0.625000,5.156250,0.985369,0.985440
0.625000,5.312500,1.022257,1.022328
0.625000,5.468750,1.059821,1.059892
0.625000,5.625000,1.098088,1.098159
0.625000,5.781250,1.137087,1.137157
0.625000,5.937500,1.176846,1.176916
0.625000,6.093750,1.217396,1.217465
0.625000,6.250000,1.258767,1.258835
0.625000,6.406250,1.300991,1.301058
0.625000,6.562500,1.344101,1.344166
0.625000,6.718750,1.388131,1.388195
0.625000,6.875000,1.433117,1.433178
0.625000,7.031250,1.479095,1.479153
0.625000,7.187500,1.526102,1.526158
0.625000,7.343750,1.574178,1.574231
0.625000,7.500000,1.623365,1.623414
0.625000,7.656250,1.673703,1.673748
0.625000,7.812500,1.725238,1.725279
0.625000,7.968750,1.778016,1.778052
0.625000,8.125000,1.832085,1.832115
0.625000,8.281250,1.887494,1.887519
0.625000,8.437500,1.944297,1.944315
0.625000,8.593750,2.002547,2.002559
0.625000,8.750000,2.062304,2.062308
0.625000,8.906250,2.123626,2.123622
0.625000,9.062500,2.186577,2.186564
0.625000,9.218750,2.251223,2.251201
0.625000,9.375000,2.317634,2.317603
0.625000,9.531250,2.385885,2.385842
0.625000,9.687500,2.456051,2.455997
0.625000,9.843750,2.528215,2.528148
0.625000,10.000000,2.602464,2.602383
0.625000,10.156250,2.678888,2.678793
0.625000,10.312500,2.757586,2.757475
0.625000,10.468750,2.838658,2.838531
0.625000,10.625000,2.922215,2.922069
0.625000,10.781250,3.008373,3.008207
0.625000,10.937500,3.097254,3.097068
0.625000,11.093750,3.188991,3.188782
0.625000,11.250000,3.283724,3.283490
0.625000,11.406250,3.381603,3.381344
0.625000,11.562500,3.482790,3.482502
0.625000,11.718750,3.587457,3.587138
0.625000,11.875000,3.695788,3.695436
0.625000,12.031250,3.807984,3.807596
0.625000,12.187500,3.924259,3.923832
0.625000,12.343750,4.044844,4.044376
0.625000,12.500000,4.169991,4.169478
0.625000,12.656250,4.299970,4.299408
0.625000,12.812500,4.435076,4.434460
0.625000,12.968750,4.575628,4.574954
0.625000,13.125000,4.721975,4.721237
0.625000,13.281250,4.874496,4.873688
0.625000,13.437500,5.033606,5.032723
0.625000,13.593750,5.199761,5.198794
0.625000,13.750000,5.373461,5.372403
0.625000,13.906250,5.555254,5.554096
0.625000,14.062500,5.745749,5.744480
0.625000,14.218750,5.945616,5.944224
0.625000,14.375000,6.155600,6.154072
0.625000,14.531250,6.376528,6.374849
0.625000,14.687500,6.609323,6.607475
0.625000,14.843750,6.855017,6.852982
0.625000,15.000000,7.114771,7.112526
0.625000,15.156250,7.389888,7.387406
0.625000,15.312500,7.681843,7.679094
0.625000,15.468750,7.992309,7.989258
0.625000,15.625000,8.323190,8.319795
0.625000,15.781250,8.676664,8.672877
0.625000,15.937500,9.055233,9.050997
0.625000,16.093750,9.461786,9.457033
0.625000,16.250000,9.899672,9.894321
0.625000,16.406250,10.372800,10.366755
0.625000,16.562500,10.885755,10.878900
0.625000,16.718750,11.443953,11.436146
0.625000,16.875000,12.053830,12.044898
0.625000,17.031250,12.723092,12.712825
0.625000,17.187500,13.461039,13.449178
0.625000,17.343750,14.278990,14.265214
0.625000,17.500000,15.190847,15.174756
0.625000,17.656250,16.213852,16.194952
0.625000,17.812500,17.369621,17.347297
0.625000,17.968750,18.685568,18.659060
0.625000,18.125000,20.196878,20.165268
0.625000,18.281250,21.949308,21.911525
0.625000,18.437500,24.003158,23.958051
0.625000,18.593750,26.438963,26.385540
0.625000,18.750000,29.365631,29.303654
0.625000,18.906250,32.931894,32.863256
0.625000,19.062500,37.341738,37.273326
0.625000,19.218750,42.872990,42.821864
0.625000,19.375000,49.893114,49.893379
0.625000,19.531250,58.852091,58.956492
0.625000,19.687500,70.199899,70.473109
0.625000,19.843750,84.123724,84.931729
0.625000,20.000000,100.000000,100.000000
0.781250,0.000000,0.000000,0.000000
0.781250,0.156250,0.033305,0.033309
0.781250,0.312500,0.066631,0.066639
0.781250,0.468750,0.099999,0.100011
0.781250,0.625000,0.133430,0.133445
0.781250,0.781250,0.166945,0.166964
0.781250,0.937500,0.200566,0.200588
0.781250,1.093750,0.234312,0.234338
0.781250,1.250000,0.268206,0.268236
0.781250,1.406250,0.302269,0.302303
0.781250,1.562500,0.336523,0.336560
0.781250,1.718750,0.370990,0.371030
0.781250,1.875000,0.405691,0.405734
0.781250,2.031250,0.440648,0.440695
0.781250,2.187500,0.475884,0.475935
0.781250,2.343750,0.511422,0.511476
0.781250,2.500000,0.547285,0.547341
0.781250,2.656250,0.583494,0.583554
0.781250,2.812500,0.620075,0.620137
0.781250,2.968750,0.657050,0.657116
0.781250,3.125000,0.694445,0.694513
0.781250,3.281250,0.732283,0.732353
0.781250,3.437500,0.770589,0.770662
0.781250,3.593750,0.809389,0.809464
0.781250,3.750000,0.848708,0.848785
0.781250,3.906250,0.888574,0.888653
0.781250,4.062500,0.929012,0.929093
0.781250,4.218750,0.970050,0.970133
0.781250,4.375000,1.011716,1.011800
0.781250,4.531250,1.054039,1.054124
0.781250,4.687500,1.097048,1.097134
0.781250,4.843750,1.140772,1.140860
0.781250,5.000000,1.185244,1.185332
0.781250,5.156250,1.230493,1.230582
0.781250,5.312500,1.276553,1.276642
0.781250,5.468750,1.323456,1.323546
0.781250,5.625000,1.371237,1.371327
0.781250,5.781250,1.419931,1.420020
0.781250,5.937500,1.469574,1.469662
0.781250,6.093750,1.520204,1.520291
0.781250,6.250000,1.571858,1.571943
0.781250,6.406250,1.624576,1.624660
0.781250,6.562500,1.678400,1.678482
0.781250,6.718750,1.733372,1.733451
0.781250,6.875000,1.789535,1.789612
0.781250,7.031250,1.846936,1.847010
0.781250,7.187500,1.905622,1.905692
0.781250,7.343750,1.965640,1.965707
0.781250,7.500000,2.027043,2.027105
0.781250,7.656250,2.089884,2.089941
0.781250,7.812500,2.154216,2.154268
0.781250,7.968750,2.220098,2.220144
0.781250,8.125000,2.287589,2.287628
